,Links,Qiymetler,Valyuta,Yer,Məlumat,Paylaşılma vaxtı,Scrape Vaxtı,Təmirli?,Çıxarış?,Ipoteka?
2471,https://bina.az/items/3390857,145 000,AZN,28 May m.,"2 otaqlı
54 m²
4/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2472,https://bina.az/items/3390842,259 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
157 m²
4/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2473,https://bina.az/items/3390822,295 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
17/19 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2474,https://bina.az/items/3390777,160 000,AZN,Nərimanov r.,"3 otaqlı
85 m²
8/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2475,https://bina.az/items/3390755,265 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
145 m²
3/12 mərtəbə","Bakı, 07 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2476,https://bina.az/items/3390741,330 000,AZN,Nərimanov r.,"3 otaqlı
139 m²
6/20 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2477,https://bina.az/items/3285761,310 000,AZN,8 Noyabr m.,"3 otaqlı
171 m²
8/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2478,https://bina.az/items/3390727,285 000,AZN,Nərimanov r.,"3 otaqlı
120 m²
8/8 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2479,https://bina.az/items/3390721,184 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
103 m²
6/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2480,https://bina.az/items/3390719,217 000,AZN,Nərimanov r.,"3 otaqlı
112 m²
15/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2481,https://bina.az/items/3278576,116 000,AZN,Nərimanov r.,"2 otaqlı
65 m²
3/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2482,https://bina.az/items/3390672,295 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
140 m²
15/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2483,https://bina.az/items/3317935,264 000,AZN,Nərimanov r.,"3 otaqlı
151 m²
9/12 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2484,https://bina.az/items/3363197,260 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
13/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2485,https://bina.az/items/3078655,140 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
65 m²
17/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2486,https://bina.az/items/3129246,179 000,AZN,Dərnəgül m.,"2 otaqlı
100 m²
10/19 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2487,https://bina.az/items/3390615,152 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
89 m²
10/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2488,https://bina.az/items/3390609,180 000,AZN,Nərimanov r.,"2 otaqlı
108 m²
9/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2489,https://bina.az/items/3047540,210 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
95 m²
6/15 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2490,https://bina.az/items/3289314,270 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
140 m²
15/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2491,https://bina.az/items/3323570,310 000,AZN,Nərimanov r.,"3 otaqlı
116.6 m²
16/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2492,https://bina.az/items/3390553,145 000,AZN,Nərimanov r.,"2 otaqlı
54 m²
4/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2493,https://bina.az/items/3390548,289 000,AZN,Nərimanov r.,"3 otaqlı
106 m²
4/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2494,https://bina.az/items/3390473,275 000,AZN,Nərimanov r.,"3 otaqlı
102.7 m²
15/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2495,https://bina.az/items/3390456,285 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
118 m²
8/8 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2496,https://bina.az/items/3390422.html,153 000,AZN,Nərimanov r.,"2 otaqlı
74.2 m²
14/19 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2497,https://bina.az/items/3083119,255 000,AZN,Nərimanov r.,"4 otaqlı
170 m²
12/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka var
2498,https://bina.az/items/3390398,300 000,AZN,Nərimanov r.,"3 otaqlı
160 m²
3/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2499,https://bina.az/items/3390374.html,285 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
177 m²
7/15 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2500,https://bina.az/items/3362450,320 000,AZN,Nəriman Nərimanov m.,"5 otaqlı
205 m²
14/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2501,https://bina.az/items/3378630,153 000,AZN,Gənclik m.,"2 otaqlı
55 m²
9/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2502,https://bina.az/items/3390308,205 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
86 m²
5/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2503,https://bina.az/items/3390261,229 000,AZN,Gənclik m.,"3 otaqlı
107 m²
8/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2504,https://bina.az/items/3390239,325 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
170 m²
6/12 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2505,https://bina.az/items/3390250,290 000,AZN,28 May m.,"3 otaqlı
165 m²
4/15 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka var
2506,https://bina.az/items/3390248,149 000,AZN,28 May m.,"3 otaqlı
64 m²
9/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2507,https://bina.az/items/3390245,202 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
85 m²
6/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2508,https://bina.az/items/3390241,275 000,AZN,Nərimanov r.,"3 otaqlı
102 m²
14/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2509,https://bina.az/items/3390234,201 400,AZN,Nəriman Nərimanov m.,"2 otaqlı
106 m²
14/15 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2510,https://bina.az/items/3323436,185 000,AZN,Nərimanov r.,"2 otaqlı
112 m²
15/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2511,https://bina.az/items/3390101,289 000,AZN,Nərimanov r.,"3 otaqlı
106 m²
4/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2512,https://bina.az/items/3237884,250 000,AZN,Nərimanov r.,"3 otaqlı
110 m²
17/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2513,https://bina.az/items/3390203,201 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
106 m²
14/15 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2514,https://bina.az/items/3390191,289 000,AZN,Nərimanov r.,"3 otaqlı
107 m²
4/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2515,https://bina.az/items/3390174,115 000,AZN,Nərimanov r.,"1 otaqlı
53.2 m²
7/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2516,https://bina.az/items/3247014,205 000,AZN,28 May m.,"3 otaqlı
92 m²
4/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2517,https://bina.az/items/3390128,114 500,AZN,Nərimanov r.,"1 otaqlı
53.2 m²
12/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2518,https://bina.az/items/3390093,290 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
110 m²
4/8 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2519,https://bina.az/items/3302409,355 000,AZN,Gənclik m.,"3 otaqlı
142 m²
7/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2520,https://bina.az/items/3390047,225 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
178 m²
15/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2521,https://bina.az/items/3390021,295 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
124 m²
17/19 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2522,https://bina.az/items/3324893,355 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
160 m²
6/16 mərtəbə","Bakı, 04 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2523,https://bina.az/items/3390006.html,285 000,AZN,Nərimanov r.,"4 otaqlı
176 m²
7/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2524,https://bina.az/items/3390009,152 900,AZN,Gənclik m.,"2 otaqlı
58 m²
9/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2525,https://bina.az/items/3243726,275 000,AZN,Nərimanov r.,"3 otaqlı
97 m²
16/17 mərtəbə","Bakı, 11 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2526,https://bina.az/items/3389778,225 000,AZN,Gənclik m.,"4 otaqlı
178 m²
15/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka var
2527,https://bina.az/items/3377563,152 500,AZN,Nəriman Nərimanov m.,"2 otaqlı
57 m²
9/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka var
2528,https://bina.az/items/3371695,149 000,AZN,Nərimanov r.,"2 otaqlı
64 m²
9/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2529,https://bina.az/items/3389922,115 000,AZN,28 May m.,"1 otaqlı
42 m²
7/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2530,https://bina.az/items/3183881,360 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
160 m²
6/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2531,https://bina.az/items/3389852,226 000,AZN,Nərimanov r.,"3 otaqlı
125 m²
10/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2532,https://bina.az/items/3230096,280 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
125 m²
7/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2533,https://bina.az/items/3337320,555 000,AZN,Gənclik m.,"4 otaqlı
214 m²
3/12 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2534,https://bina.az/items/3389810,240 000,AZN,Nərimanov r.,"3 otaqlı
132 m²
15/18 mərtəbə","Bakı, 04 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2535,https://bina.az/items/3184113,400 000,AZN,Koroğlu m.,"4 otaqlı
310 m²
16/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2536,https://bina.az/items/3318311,216 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
112 m²
15/18 mərtəbə","Bakı, bugün 11:22",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2537,https://bina.az/items/3260284,248 000,AZN,Nərimanov r.,"4 otaqlı
125 m²
12/21 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2538,https://bina.az/items/3389792,305 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
181.2 m²
12/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2539,https://bina.az/items/3389788,554 000,AZN,Gənclik m.,"4 otaqlı
214 m²
3/12 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli,Çıxarış var,İpoteka yoxdur
2540,https://bina.az/items/3247195,519 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
147 m²
10/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:18,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2541,https://bina.az/items/3357491,200 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
100 m²
4/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2542,https://bina.az/items/3389689,155 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
55 m²
9/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2543,https://bina.az/items/3383479,153 000,AZN,Gənclik m.,"2 otaqlı
58 m²
9/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2544,https://bina.az/items/3367679,224 500,AZN,Nərimanov r.,"4 otaqlı
180 m²
16/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2545,https://bina.az/items/3362633,145 000,AZN,28 May m.,"2 otaqlı
54 m²
4/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2546,https://bina.az/items/3326279,615 000,AZN,28 May m.,"3 otaqlı
181 m²
4/8 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2547,https://bina.az/items/3322644,306 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
133 m²
10/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2548,https://bina.az/items/3389650,180 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
90 m²
16/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2549,https://bina.az/items/3389637,170 000,AZN,Gənclik m.,"2 otaqlı
73 m²
11/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2550,https://bina.az/items/3338552,285 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
180 m²
7/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2551,https://bina.az/items/3389618,155 000,AZN,Nərimanov r.,"2 otaqlı
74.2 m²
14/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2552,https://bina.az/items/3200110,155 000,AZN,28 May m.,"2 otaqlı
65 m²
4/14 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2553,https://bina.az/items/3266458,258 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
95 m²
13/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2554,https://bina.az/items/3322299,260 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
13/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2555,https://bina.az/items/3317240,195 000,AZN,Gənclik m.,"2 otaqlı
90 m²
3/18 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış var,İpoteka var
2556,https://bina.az/items/3256179,360 000,AZN,Gənclik m.,"4 otaqlı
205 m²
15/17 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2557,https://bina.az/items/3073877,334 900,AZN,Nəriman Nərimanov m.,"3 otaqlı
146 m²
10/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2558,https://bina.az/items/3362312,65 000,AZN,28 May m.,"1 otaqlı
55 m²
10/16 mərtəbə","Bakı, 03 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2559,https://bina.az/items/3379850,175 000,AZN,Gənclik m.,"2 otaqlı
90.4 m²
7/18 mərtəbə","Bakı, dünən 00:21",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2560,https://bina.az/items/3239378,115 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
52 m²
11/16 mərtəbə","Bakı, 05 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2561,https://bina.az/items/3387369,559 900,AZN,Nəriman Nərimanov m.,"4 otaqlı
178 m²
6/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış var,İpoteka var
2562,https://bina.az/items/3389256,237 500,AZN,Nəriman Nərimanov m.,"3 otaqlı
83 m²
2/17 mərtəbə","Bakı, 13 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2563,https://bina.az/items/3389251,295 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
124 m²
17/19 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2564,https://bina.az/items/3361158,235 000,AZN,28 May m.,"3 otaqlı
110 m²
13/15 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2565,https://bina.az/items/3239258,395 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
137 m²
6/16 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2566,https://bina.az/items/3345879,560 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
205 m²
11/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2567,https://bina.az/items/3389167,273 600,AZN,Nəriman Nərimanov m.,"3 otaqlı
152 m²
3/13 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2568,https://bina.az/items/3339752,280 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
157 m²
10/16 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış var,İpoteka var
2569,https://bina.az/items/3389121.html,315 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
14/17 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2570,https://bina.az/items/3342012,312 000,AZN,Nərimanov r.,"3 otaqlı
140 m²
5/16 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2571,https://bina.az/items/3340200,284 000,AZN,Nərimanov r.,"4 otaqlı
168 m²
7/16 mərtəbə","Bakı, 11 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2572,https://bina.az/items/3275124,116 000,AZN,28 May m.,"2 otaqlı
66 m²
6/16 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2573,https://bina.az/items/3289463,280 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
130 m²
3/8 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2574,https://bina.az/items/3301823,240 000,AZN,Gənclik m.,"3 otaqlı
135 m²
10/16 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış var,İpoteka var
2575,https://bina.az/items/3370348,345 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
155 m²
8/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2576,https://bina.az/items/3389043,289 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
106 m²
4/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2577,https://bina.az/items/3388998,289 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
106 m²
4/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2578,https://bina.az/items/3376955,240 000,AZN,Gənclik m.,"3 otaqlı
120 m²
4/16 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2579,https://bina.az/items/3388956,145 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
72 m²
18/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2580,https://bina.az/items/3388858,210 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
85 m²
6/16 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2581,https://bina.az/items/3388849,273 500,AZN,Gənclik m.,"3 otaqlı
153 m²
3/14 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış var,İpoteka var
2582,https://bina.az/items/3388829,595 000,AZN,Nərimanov r.,"5 otaqlı
180 m²
4/8 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2583,https://bina.az/items/3388808,240 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
6/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2584,https://bina.az/items/3388728,260 000,AZN,Nərimanov r.,"3 otaqlı
150 m²
15/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2585,https://bina.az/items/3388727,253 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
113 m²
9/17 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2586,https://bina.az/items/3388664,128 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
67 m²
10/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış var,İpoteka yoxdur
2587,https://bina.az/items/3388625,125 000,AZN,Gənclik m.,"2 otaqlı
36 m²
9/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2588,https://bina.az/items/3388575,379 000,AZN,Gənclik m.,"3 otaqlı
150 m²
3/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2589,https://bina.az/items/3388575,379 000,AZN,Gənclik m.,"3 otaqlı
150 m²
3/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka var
2590,https://bina.az/items/3388531,185 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
107 m²
10/17 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
2591,https://bina.az/items/3332864,165 000,AZN,8 Noyabr m.,"3 otaqlı
85 m²
8/15 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
2592,https://bina.az/items/3388458,153 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
55 m²
9/17 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış var,İpoteka yoxdur
2593,https://bina.az/items/3312650,800 000,AZN,Nərimanov r.,"4 otaqlı
208 m²
12/18 mərtəbə","Bakı, 02 aprel 2023",16/04/2023 23:19,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
